sample_id,ssim,psnr,lpips
609,0.393864,14.872959,0.036902
610,0.488041,16.576874,0.037427
611,0.541791,18.061482,0.035243
612,0.572948,19.416835,0.019956
613,0.566065,18.948540,0.024590
614,0.434795,16.711062,0.037405
615,0.508611,17.697202,0.031575
616,0.525895,17.779109,0.039328
617,0.441109,16.044942,0.039041
618,0.519642,17.474152,0.037899
619,0.639454,19.038872,0.026293
620,0.574349,17.940441,0.043443
621,0.587134,19.923899,0.030509
622,0.543404,19.517358,0.026055
623,0.593510,20.060146,0.025145
624,0.554837,18.396187,0.048154
625,0.585771,18.603985,0.021777
626,0.585890,18.652294,0.036785
627,0.452488,16.341083,0.035985
628,0.473758,16.548128,0.057086
629,0.358198,15.261747,0.040225
630,0.487869,17.481997,0.033770
631,0.412800,16.363083,0.046122
632,0.459676,17.116216,0.044658
633,0.502531,18.104244,0.054255
634,0.450566,16.066590,0.041936
635,0.481560,16.905817,0.063425
636,0.592702,18.726337,0.033013
637,0.347136,15.272087,0.063662
638,0.196375,13.250350,0.076068
639,0.637393,19.799076,0.027981
640,0.519738,18.046505,0.048625
641,0.507858,17.893681,0.031563
642,0.556600,18.722456,0.045580
643,0.483662,17.255604,0.045305
644,0.515865,17.656936,0.040261
645,0.562314,18.795974,0.049151
646,0.466255,16.782214,0.025024
647,0.454877,16.575627,0.026805
648,0.533053,17.820863,0.033107
649,0.579555,18.817009,0.041940
650,0.407419,16.104575,0.055334
651,0.560830,18.937848,0.032684
652,0.490859,17.662170,0.050228
653,0.519465,17.888517,0.034000
654,0.432044,16.844595,0.043042
655,0.417956,16.835077,0.043887
656,0.583196,20.208174,0.030884
657,0.415098,16.834067,0.038909
658,0.378512,15.899658,0.037612
659,0.610258,19.105651,0.029055
660,0.590412,20.123502,0.027276
661,0.406699,17.042796,0.033081
662,0.594169,19.237104,0.030119
663,0.453284,17.031076,0.034909
664,0.528948,17.899546,0.038060
665,0.500969,17.290128,0.029654
666,0.445065,17.256241,0.029899
667,0.489656,17.168574,0.055963
668,0.505718,17.048096,0.028094
669,0.505187,17.435090,0.040272
670,0.635638,19.682726,0.022366
671,0.529636,18.707900,0.038991
672,0.450240,17.226320,0.028501
673,0.408430,15.734074,0.049500
674,0.701050,21.424062,0.017401
675,0.402233,16.611629,0.032659
676,0.647806,20.720801,0.027324
677,0.262948,13.747731,0.040898
678,0.307742,14.245994,0.062315
679,0.356700,15.601189,0.048936
680,0.552019,17.891893,0.029367
681,0.398237,16.346464,0.035717
682,0.559964,19.295924,0.028371
683,0.599035,19.768869,0.025449
684,0.580309,19.172111,0.030164
685,0.638111,20.052994,0.041024
686,0.578795,18.653320,0.030138
687,0.577237,17.850099,0.026331
688,0.560452,19.746399,0.035290
689,0.586681,19.216933,0.026370
690,0.553546,19.234494,0.032457
691,0.574729,18.715245,0.037401
692,0.358008,15.259978,0.087897
693,0.472089,16.789671,0.041646
694,0.544230,19.013191,0.040612
695,0.467749,17.135464,0.043216
696,0.447321,16.552556,0.044656
697,0.580263,18.912274,0.034453
698,0.523844,18.780562,0.038505
699,0.554011,18.504391,0.039441
700,0.580785,19.152395,0.020908
701,0.521885,17.821768,0.043527
702,0.588276,18.998849,0.038001
703,0.580610,19.865153,0.023558
704,0.583861,18.472645,0.033348
705,0.420517,16.557333,0.038918
706,0.623218,19.477302,0.031899
707,0.570840,19.291228,0.041775
708,0.512344,17.353837,0.038748
709,0.561840,18.635526,0.033304
710,0.519982,17.509994,0.049859
711,0.372659,15.132035,0.042054
712,0.483325,17.075851,0.034547
713,0.615949,20.388574,0.034867
714,0.580329,19.250138,0.027454
715,0.564232,19.333468,0.045242
716,0.573207,18.517627,0.029951
717,0.644619,20.316858,0.036658
718,0.465755,16.499067,0.048387
719,0.587712,19.509822,0.043419
720,0.456002,16.630952,0.035191
721,0.501881,17.192142,0.022853
722,0.627795,19.551052,0.032349
723,0.442312,17.017402,0.040212
724,0.589792,19.598469,0.030959
725,0.483288,17.852463,0.030025
726,0.444786,16.172575,0.063484
727,0.651878,20.365167,0.031433
728,0.622423,19.576885,0.024076
729,0.493608,16.974408,0.059963
730,0.584286,18.289036,0.058984
731,0.509082,18.340476,0.028887
732,0.527747,17.534123,0.040878
733,0.425180,16.353416,0.030660
734,0.587261,19.613758,0.042111
735,0.515119,17.701786,0.038438
736,0.596037,18.839143,0.033439
737,0.476133,17.319704,0.038107
738,0.613282,19.889192,0.029939
739,0.548839,18.452315,0.039702
740,0.565257,18.664729,0.036539
741,0.540920,17.832157,0.028699
742,0.323408,14.195083,0.052299
743,0.538681,18.523906,0.025463
744,0.534774,18.762451,0.055843
745,0.508267,17.582893,0.032044
746,0.324809,14.165459,0.065986
747,0.552456,19.328088,0.034884
748,0.426648,15.859531,0.037607
749,0.590893,18.789315,0.039049
750,0.454991,16.631458,0.039518
751,0.604426,18.917420,0.036924
752,0.332183,15.912474,0.057969
753,0.583744,18.623094,0.024046
754,0.638602,20.042042,0.033579
755,0.465251,17.095533,0.039058
756,0.550183,19.170897,0.029729
757,0.553063,19.040461,0.043683
758,0.612043,19.379799,0.026087
759,0.568617,18.502928,0.026178
760,0.455244,17.602999,0.032456
761,0.468492,16.729650,0.026155
762,0.562109,18.693452,0.036129
763,0.433491,16.789327,0.039711
764,0.518619,17.659375,0.032019
765,0.481648,17.217306,0.032363
766,0.450501,16.450532,0.035636
767,0.496620,16.959534,0.041937
768,0.549458,18.674666,0.038625
769,0.451357,17.402606,0.053534
