sample_id,ssim,psnr,lpips
694,0.317463,14.730949,0.101205
695,0.153090,11.605661,0.120195
696,0.170977,11.964559,0.112752
697,0.308146,14.700286,0.050919
698,0.324645,14.613201,0.070577
699,0.253219,14.442270,0.107821
700,0.216229,12.876475,0.089750
701,0.228834,12.004820,0.124907
702,0.265583,13.999548,0.095991
703,0.255958,13.641800,0.090372
704,0.228562,12.961337,0.117898
705,0.215600,12.914870,0.101465
706,0.382282,14.703705,0.064105
707,0.292165,13.636530,0.099912
708,0.190951,12.679795,0.088151
709,0.242389,12.545068,0.116252
710,0.189617,12.438195,0.096886
711,0.186759,11.759734,0.073737
712,0.105376,10.972143,0.090227
713,0.309595,14.204993,0.068816
714,0.230785,12.878379,0.077005
715,0.187242,13.626009,0.094171
716,0.194342,11.703059,0.133247
717,0.384954,14.898243,0.100754
718,0.196746,11.253141,0.148889
719,0.204328,12.639552,0.132257
720,0.170467,11.474831,0.079178
721,0.160639,12.022698,0.094360
722,0.229001,12.006353,0.123775
723,0.206377,13.132461,0.079562
724,0.246996,13.740408,0.097053
725,0.245303,13.540158,0.088994
726,0.165668,11.104924,0.147010
727,0.270596,13.528541,0.079513
728,0.340923,13.968106,0.073335
729,0.226898,11.909128,0.144238
730,0.261170,13.442338,0.114269
731,0.225821,13.344087,0.078936
732,0.214752,12.834353,0.106779
733,0.180697,11.815424,0.076508
734,0.285157,13.303529,0.091426
735,0.282827,13.402163,0.086587
736,0.207001,12.551322,0.084684
737,0.237102,12.385053,0.068809
738,0.417272,16.038543,0.056436
739,0.163883,11.808592,0.123990
740,0.285251,13.333734,0.055272
741,0.213378,12.179406,0.102695
742,0.084714,9.394927,0.107376
743,0.207483,12.736569,0.090492
744,0.183989,12.686773,0.096677
745,0.248332,12.632412,0.100749
746,0.201469,12.639250,0.066017
747,0.206368,12.855878,0.076910
748,0.195522,11.412175,0.085596
749,0.233747,12.383128,0.108169
750,0.109671,10.260160,0.108208
751,0.268296,12.940696,0.104434
752,0.269612,13.051989,0.103573
753,0.338993,14.781609,0.054371
754,0.270824,12.688787,0.099134
755,0.156732,11.023937,0.087195
756,0.144205,12.041273,0.098985
757,0.294833,13.964762,0.075839
758,0.203209,11.619579,0.084882
759,0.227634,13.367851,0.105663
760,0.182118,12.514197,0.110880
761,0.248737,13.152708,0.100666
762,0.315480,14.263366,0.049761
763,0.230674,12.036547,0.070099
764,0.193807,12.270573,0.095363
765,0.194546,12.542060,0.095735
766,0.278833,13.548482,0.075432
767,0.250978,12.589339,0.112566
768,0.231906,13.393173,0.057217
769,0.234388,13.785881,0.107618
770,0.351275,14.568179,0.081658
771,0.279033,12.905158,0.077751
772,0.229800,12.126723,0.087933
773,0.280054,12.520593,0.091981
774,0.269572,13.489787,0.113382
775,0.215028,12.575377,0.082696
776,0.246372,11.504291,0.128957
777,0.281000,13.655880,0.092858
778,0.255994,13.040880,0.098449
779,0.245832,13.291030,0.065525
780,0.175583,11.505152,0.097777
781,0.362764,14.655560,0.104850
782,0.202371,11.531168,0.118956
783,0.180135,11.096249,0.107478
784,0.204884,13.338900,0.092589
785,0.297506,13.820382,0.100769
786,0.241885,13.226770,0.097156
787,0.150822,11.726939,0.100699
788,0.298071,13.359459,0.069848
789,0.215656,12.424861,0.081572
790,0.217476,12.701664,0.105552
791,0.255231,13.056983,0.078409
792,0.318443,14.189827,0.080760
793,0.235587,12.687560,0.058056
794,0.255933,12.844725,0.089323
795,0.304334,14.181689,0.058553
796,0.202607,13.620850,0.069277
797,0.265735,12.873484,0.061102
798,0.113969,10.693925,0.085526
799,0.282649,12.809137,0.088371
800,0.229998,13.533899,0.088479
801,0.256389,13.791249,0.078056
802,0.203996,12.204197,0.084256
803,0.185038,11.870359,0.085980
804,0.227622,12.352155,0.100217
805,0.254492,13.598166,0.086083
806,0.183454,11.119270,0.078684
807,0.261893,13.169709,0.114767
808,0.215857,12.131863,0.065168
809,0.218517,11.845318,0.083674
810,0.265691,13.097213,0.073077
811,0.227795,13.113375,0.073720
812,0.199850,12.974799,0.052512
813,0.256242,13.051032,0.076355
814,0.188853,12.197128,0.099790
815,0.243025,13.139242,0.054738
816,0.300060,13.932569,0.079368
817,0.311309,12.675292,0.122332
